create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-07-29T23:05:10.000Z,1288611555530113024,0.2730871875041122,15909,4915,"ICE agents complain about Nazi comparisons, say they're only enforcing the laws https://t.co/sNtmzmyKfi",101,3,,20326
2020-07-14T03:35:11.000Z,1282881298781089793,0.39060202060105775,9289,6558,Texas teachers writing their wills as state promises to open schools in fall https://t.co/XsZkkLFVYT,270,1,,20326
2020-07-29T23:59:20.000Z,1288625185223041024,0.5683432623283187,1945,130,"@Newsweek No, they’re violating the 1st A rights of the protesters. Enforcing the law doesn’t mean the use of chemical weapons, night sticks, rubber bullets, tear gas against unarmed American civilians. They’re inciting riots, that makes them Nazis.",101,3,,59070
2020-07-22T20:34:54.000Z,1286037022260502528,0.3591713860283351,2707,839,"Dear DHS agents -

A warning: Trump will throw you under the bus the moment it becomes convenient for him to do so. He will leave you holding the bag. 

Make sure you are comfortable that your orders to specifically engage in urban cities are legally sound. Make sure you are",101,3,,48345
2020-04-26T02:16:55.000Z,1254232962641670144,0.3699283881850306,4206,560,"Ok, I will bite. What did Bill Gates do exactly? https://t.co/QlJHuIP4fs",116,1,,48345
2020-07-21T14:58:30.000Z,1285589979490656256,0.3628944074352882,414119,168317,"The police must be on a break? They were everywhere a few weeks ago for the BLM protests, right? 

Interesting. https://t.co/EOkkMcyLw4",101,3,,107560
2020-07-26T03:44:30.000Z,1287232298425806848,0.5760504411420209,2515,696,It was also around this time that most protesters had moved to the corner of the courthouse &amp; formed a line of shields as Feds began pummeling them w/ “less-lethal” munitions. I have never experienced so much tear gas &amp; pepper spray in all my years of covering protests in the US. https://t.co/OcizQtTTwi,101,3,,95466
2020-06-08T23:11:01.000Z,1270131247612694529,0.694213299463485,1807,417,This is currently @realDonaldTrump's star on the Hollywood Walk of Fame... it has been blacked out with a bag of dog shit on it. Photo by Robert Liu. https://t.co/n9Va4WzDph,183,3,,95466
2020-07-19T22:26:39.000Z,1284977983023980554,0.2342297373983145,5273,1994,Anti-mask protesters march around the #Indiana State House chanting “USA” &amp; “We Will Not Comply.” https://t.co/5EhmLBlzqK,101,3,Indiana,62416
2020-07-28T19:09:58.000Z,1288189976694448130,0.3527863496052852,792,517,"New from @BrandyZadrozny + me:

Dark money and a PAC's coordinated 'reopen' push are behind that wildly viral hydroxychloroquine video

https://t.co/QbgE3y4sdm",101,3,,118824
2020-07-12T04:28:23.000Z,1282169913457573888,0.24139244783634384,1014,163,Dozens show support for police outside LAPD Headquarters today in Downtown LA https://t.co/U3LOCssNIs,101,3,,46884
2020-06-27T23:01:36.000Z,1277014244861652995,0.3032511247008061,446,60,"Police say 800 to 1,000 boats met up on the Great South Bay by the Captree Bridge. https://t.co/edAruhNSnH",101,3,,58925
2020-07-19T02:15:56.000Z,1284673295455928322,0.31828898829395025,4556,1197,"#HuntingtonBeach protesting against the orders of governor @GavinNewsom after placing an order to help slow the number of cases of coronavirus. 🤔
https://t.co/x23mRDHJAA",101,3,HuntingtonBeach,76213
2020-06-25T15:46:13.000Z,1276179900773343232,0.5607094214719233,272,136,"@realDonaldTrump @FoxNews @edhenry The St. John's Church Invasion was a political stunt that left people permanently blinded.

There is no evidence that the protesters were violent.

The police beat up journalists, fired rubber bullets &amp; tear gas grenades that maimed people, and violated the Geneva Convention. https://t.co/YviDCxcCfO",101,3,,4420
2020-07-28T15:31:30.000Z,1288134999779299330,0.1839755428402262,10286,1565,"WTH is this video montage? No identifying dates, places, locations",101,3,,61195
2020-06-26T17:32:02.000Z,1276568918501490689,0.28744028468344496,31561,7394,"If the decision to wear a mask is about “personal freedom,” why do these people get *so angry* at someone’s free choice to wear one? https://t.co/YKD5WXxm0k",120,3,,61195
2020-07-02T21:08:46.000Z,1278797788344733696,0.7005486579511381,433,112,"No geared up military and cops?? No tear gas, excessive abuse or rubber bullets to the face?? 
That’s qWhite interesting https://t.co/BaKcYlB0Hg",101,3,,68435
2020-07-23T01:11:41.000Z,1286106677968805890,0.2519775233189065,28905,11682,"This headline and others like it are grossly inaccurate &amp; irresponsible.

Our officers are not ""paramilitary."" They are civilian law enforcement doing their job — enforcing federal law.
https://t.co/BFbKVw9O12",101,3,,32203
2020-07-23T01:45:40.000Z,1286115231127805952,0.6527421538623224,2230,167,"@DHS_Wolf They are wearing camo, no identification, arresting citizens without cause, shooting rubber bullets and tear gas at protesters. What would you call it?",101,3,,62836
2020-02-07T17:43:54.000Z,1225837604547047424,0.8477722576546444,1241,589,"Trump had the audacity to say this during the SOTU:

“Under my administration, 7 million Americans have come off of food stamps, and 10 million people have been lifted off of welfare.”

It’s because he’s kicking them off. And people are mad at Pelosi for ripping that speech… https://t.co/kN3wl91tnN",102,2,,132774
2020-04-11T17:10:17.000Z,1249021967719694336,0.6020867137325652,1031,265,"In his effort to say we should call COVID-19 the “Chinese Virus,” Bill Maher falsely cites the Spanish Flu.

The Spanish Flu originated in Kansas…

Maher says “this isn’t about vilifying a culture, this is about facts.”

He should take his own advice and stick to the facts. https://t.co/rMxjABmacV",195,1,,132774
2020-02-22T12:59:04.000Z,1231201742408364033,0.5161694090352097,465,186,"President Trump after mentioning that he likes the movie ‘Gone with the Wind’, got slammed by the view. They said he wants to bring back civil war and slavery. 

I liked ‘Mars Attacks!’, so I guess I’m yearning for ‘Ack-ack ack’ and ray guns disintegrating ridiculous people.",102,2,,10705
2020-03-12T15:57:16.000Z,1238131956526784512,0.8108967441614412,752,294,"Some states are only getting 50 tests per day, and the Utah Jazz got 58? 

If tests are going to remain scarce, how they're distributed will be a subject not just of controversy, but of fury and reprisal.  https://t.co/Eip3nNOOXR",104,0,,2137
2020-07-20T05:56:09.000Z,1285091104941936644,0.7437998012624378,3405,1233,"This is the dramatic moment when a protester threw an incendiary device into the lobby of Seattle Police's East precinct building. You'll also bear witness to the fire started by the explosion, just as Seattle Police claim. Terrifying. 

Protesters have gone too far this time. 😟 https://t.co/OonAcDdhDv",106,3,,68660
2020-06-10T04:56:04.000Z,1270580466903638016,0.7091229919842535,736,267,"Thousands of protesters flood the Seattle City Hall, only one day after building a six-block autonomous zone in Capitol Hill. Protesters have adopted HK-style street fighting tactics to withstand police attacks and have begun seizing infrastructure. https://t.co/ERu8E7q2up",106,3,,27866
2020-06-01T13:29:26.000Z,1267448171636174848,0.5045164659582067,122507,32943,"Anarchy, rioting, and looting needs to end tonight. 

If local law enforcement is overwhelmed and needs backup, let's see how tough these Antifa terrorists are when they're facing off with the 101st Airborne Division. 

We need to have zero tolerance for this destruction.",106,3,,4860
2020-06-12T15:49:44.000Z,1271469743229321217,0.7070803146675312,238,182,"Protesters in #Seattle have taken over a section of the city (#CHAZ) including a police precinct building abandoned by police. The chief reports emergency calls have more than tripled in the zone, many for violent crimes like rapes &amp; robberies, but police weren't able to respond. https://t.co/KBJNQD3JQx",106,3,Seattle#CHAZ,40995
2020-06-01T06:29:44.000Z,1267342550546788352,0.7737255106423462,283,163,VIDEO FUCKING PROOF OF SEATTLE POLICE VANDALIZING BUILDINGS!!! SHARE SHARE SHARE! THE MEDIA IS MAKING THE PROTESTERS THE AGGRESSORS #BLACK_LIVES_MATTER https://t.co/6znGugMmlV,106,3,BLACK_LIVES_MATTER,116583
2020-04-15T17:53:31.000Z,1250482399776923648,0.292945414509042,205,101,I'm holding a briefing at 2:00 PM to discuss the latest on Virginia's response to #COVID19. Watch here: https://t.co/qhf8dni8FZ,107,0,COVID19,139897
2020-05-07T03:35:14.000Z,1258238938675769344,0.5326422264771711,2469,692,"Covid 19 -  Tests vs cases vs deaths vs recovery
------------------
1.State which has Tested most samples in the country  - Tamil Nadu. It started late, but picked up massive testing, thats why the huge increase in daily numbers https://t.co/uCk53X8WLT",107,0,,143875
2020-03-22T02:49:36.000Z,1241557612409360385,0.4947137731566934,5540,2243,"That stupid Medium post is going mainstream. Okay, fine, let's go through some data. Why listen to me? Two weeks ago I was at Johns Hopkins for a deposition of one of their bio-statisticians. Critically reviewing medical research data and communicating it is part of what I do. /1 https://t.co/Ku7adMV4EK",107,0,,131955
2020-03-22T02:49:36.000Z,1241557613558607874,0.6986591666888583,971,197,"How bad is COVID-19? Here are the raw numbers, by country, for deaths per case. In America, about 1.5% of people confirmed to have it have died. That's in line with the latest analysis of Wuhan (1.4% of symptomatic cases died).

It's deadly, but it spreads like a common cold. /2 https://t.co/KXuRmFr16K",107,0,,131955
2020-04-11T17:07:14.000Z,1249021198450688007,0.5771449799583388,1436,339,"17 year old Avi Schiffman from Seattle created the largest Covid-19 website that shows global numbers per country I.e total cases, total deaths and total recoveries after every few seconds. 

He even rejected 8 Million US Dollars to put ads on his website. 😱 https://t.co/oBG4fwMAlI",107,0,,68155
2020-06-16T08:36:59.000Z,1272810392427868165,,124,124,"Today's #Covid19 numbers from @mohbrunei. Brunei reports third death from the virus.

With the death of the country's last Covid-19 patient, there are no longer any active cases in #Brunei. https://t.co/3dN2Mx2yWt",107,0,Covid19#Brunei,34299
2020-04-05T20:38:05.000Z,1246899935150309377,0.4188741004399795,2355,263,BREAKING: Plans for Premier League matches to be played behind closed doors - beginning in June - have been given a tentative green light. [@MirrorFootball],107,0,,80827
2020-07-03T20:01:10.000Z,1279143164486524934,0.41072171297289706,739,162,Portuguese Prime Minister is clearly not at all happy about the UK’s decision to leave Portugal off the no-quarantine list. 👇 https://t.co/uujOBdRHsC,107,0,,90831
2020-04-29T15:13:31.000Z,1255515562874146816,0.568886569005717,6254,2068,"President @realDonaldTrump is leading an unprecedented coronavirus response, and the numbers don’t lie – he has delivered huge results!

Read these great stories from across the country⬇️

https://t.co/7Dijeldbug",107,0,,104251
2020-05-15T20:11:04.000Z,1261388652824809472,0.4321649101111729,34057,12594,"FACT CHECK: President @realDonaldTrump DID NOT dismantle the pandemic response office.

The NSC’s Counter-proliferation and Biodefense Directorate exists today!

WATCH ⬇️ https://t.co/0ZJ6mxRpWr https://t.co/xg6bbK8vSt",265,1,,104251
2020-04-13T10:30:22.000Z,1249646099633188864,0.7858357569745803,225,193,"Canada is getting close to hitting 25,000 COVID-19 cases. As of this morning, there are 24383 cases, and 764 deaths,  across the country. More than 7000 cases have been resolved. Track the latest numbers: https://t.co/FDelVL4RIB",107,0,,72912
2020-03-31T14:48:55.000Z,1245000124339798017,0.5870810062453531,554,337,"Canada's total is now 7,734 cases with 92 deaths from COVID-19 in this country (not counting the deaths of 2 Canadians in Japan and Brazil). Numbers in our @CBCNews interactive will be updated shortly: https://t.co/22XcdlRiS2",107,0,,72912
2020-06-06T16:15:40.000Z,1269301942901256192,0.6836574524208918,416,113,"As Brazil is set to pass the UK for the country with the second-most deaths from COVID-19 -- well before the peak is reached -- Bolsonaro has begun delaying, then ""revising,"" now suppressing official numbers of new cases &amp; deaths. Governments always want to hide the truth. 🇧🇷🇧🇷 https://t.co/PJPEON5uyM",107,0,,66456
2020-07-08T02:05:16.000Z,1280684344026238979,0.7226485305035562,5449,2012,"Tucker Carlson actually says here that social distancing and wearing masks have ""no basis of any kind in science."" https://t.co/ALCDJHY7Uf That goes beyond giving bad information. It's entering on dealth cult territory. I watched the whole segment. The clip is not out of context.",108,1,,122506
2020-06-30T00:17:59.000Z,1277758243184484352,0.2602599183277734,42544,6518,It's not due to testing. It's due to leadership failures. https://t.co/EaZ9llHUNo,108,1,,132873
2020-05-30T17:08:39.000Z,1266778560234225669,0.5702367353004492,5215,2609,"We are now confronting white supremacists, members of organized crime, out of state instigators, and possibly even foreign actors to destroy and destabilize our city and our region.",108,1,,110274
2020-02-26T21:22:49.000Z,1232778067044524032,0.4907120408683999,3549,357,I hate to be a dick when talking about coronavirus but this is (potentially) the biggest crisis we’ve faced in decades and I don’t have time for morons who can’t run basic mathematical calculations.,109,1,,95983
2020-04-26T20:55:54.000Z,1254514566115086341,0.32271542685029264,4130,1424,"OK I take back what I said about Bill Gates receiving undue disdain.

The guy is up to something, no other way to explain this disinformation from Gates re: China. https://t.co/ln7M0k30qE",144,1,,95983
2020-06-26T01:39:49.000Z,1276329284550791170,0.4295571653773642,2228,199,Trump on Hannity tonight .... guy seems demoralized.,148,0,,95983
2020-04-22T20:18:48.000Z,1253055677330870274,0.4350070172337029,1785,1015,"Coronavirus cases in US now surpass 815,000, with 45,107 deaths.

Highest reported state case totals:

• New York: 257,216
• New Jersey: 92,387
• Massachusetts: 41,199
• California: 35,817
• Pennsylvania: 35,684
• Illinois: 33,059

(As of 3:05 p.m. ET, April 22)",109,1,,98830
2020-05-28T14:13:03.000Z,1266009596734439424,0.35791620524072665,336,118,Facebook's Mark Zuckerberg says he does not think social networks should be fact-checking what politicians post. https://t.co/GBepj0l4Gy,281,1,,98830
2020-03-07T14:40:36.000Z,1236300725036158976,0.34884907622010697,123567,23686,I encourage everyone who chooses to be negative &amp; question my work at the @WhiteHouse to take time and contribute something good &amp; productive in their own communities. #BeBest https://t.co/03sx0rq2Nx,110,2,BeBest,47256
2020-05-25T16:26:35.000Z,1264956036022222850,0.3768337813105853,884,397,"Physically fit with perfect posture and respectful to his beautiful, well educated wife. 

I’m so looking forward to this dignified couple representing us on the world stage. #Biden2020 

https://t.co/PpFK1H4jN2",110,2,Biden2020,82243
2020-06-20T17:49:44.000Z,1274399045751115778,0.4299072597474938,335,259,"75 staff test positive for Covid-19 at Anglesey chicken factory

https://t.co/X8bykG3T0n",111,1,,23900
2020-07-19T23:35:43.000Z,1284995362839760897,0.4687752251332213,887,510,Coronavirus: England's test and trace programme 'breaks GDPR data law' https://t.co/YchRth3DAa,131,1,,23900
2020-06-16T03:12:52.000Z,1272728825059856390,0.4237038662522565,805,348,New Zealand's first Covid cases in 24 days came from UK https://t.co/On3fwd13Ql,133,0,,23900
2020-06-24T17:19:47.000Z,1275841060204396551,0.4311774425489093,3876,2458,"Does Lockdown give a great bang for the buck? Or is #coronavirus seasonal by nature, with its own dynamics? 

Find out in 2 minutes flat... 😉

#HopeSimpson #Covid19 https://t.co/zPbybjAkEO",111,1,coronavirus#HopeSimpson#Covid19,22930
2020-04-24T13:07:08.000Z,1253671821318258689,0.6859529326005466,241,182,"Black cats turned into paste, sold as coronavirus remedy in Vietnam https://t.co/N8jEGDfOnv https://t.co/ALtXFBYT7E",112,1,,45429
2020-03-17T19:42:11.000Z,1240000498041667584,0.9153147796447592,159,114,"There are laws against this. Trump's whole ""HunterBiden"" thing just flew out the window.
Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety",113,0,,72931
2020-07-22T04:15:59.000Z,1285790672897798144,0.535595599595146,539,109,Got a call today from a customer who wants to go off-grid with solar. She is worried about having a chip implanted if Trump loses. She said she refuses and if we do not we will not be able to buy sell or have ID. 8th one in a week Does anyone know what they are talking about?,116,1,,72931
2020-07-13T23:08:53.000Z,1282814284683046912,0.4966637850119399,941,274,"Trump doesn’t care how many people die. He only cares about the economy and his re-election. 

Why else would he be ignoring every doctor and specialist in the world? 

Dr. Peter Hotez: White House Covid-19 claim 'totally devoid of humanity'  https://t.co/sssriev9MA",114,1,,84848
2020-04-15T22:27:53.000Z,1250551446233182208,0.3340290984820777,22031,2758,"I think it is just now hitting me that life is forever changed. We may never share beer nuts in a bar again. We may never shake hands upon meeting again. When my kids are grown, they may inherit wiping down the groceries and packages and they may teach their kids to do the same.",185,3,,84848
2020-04-03T12:44:19.000Z,1246055933823930368,0.6616208586466573,702,217,"If President Barack Obama had overseen the deaths of 100,000 Americans during the Ebola outbreak in 2014, do you think many Beltway journalists would have given him high marks for his ""tone""? 

Me neither.",114,1,,93843
2020-04-18T13:00:05.000Z,1251495719346868228,0.3562470237448113,1786,312,"“Make no mistake about it: We could be in better shape today had another administration been better equipped to deal with this.” @secupp asks when enough will be enough.
https://t.co/r0NZ9F5EXM",114,1,,68906
2020-04-05T17:08:16.000Z,1246847132482637824,0.4262052800109721,1544,513,The socialists must be feeling pretty good right now. They've just learned that by and large most Americans will voluntarily surrender their civil liberties.,114,1,,64323
2020-05-24T19:51:58.000Z,1264645333956669440,0.6970229754211185,5895,3122,Chicago mayor sends armed police to shut down black Baptist church. The pastor is calling on the DOJ and @realDonaldTrump for help. https://t.co/AlRh3evgvT https://t.co/W5uOVAeBGg,269,1,,64323
2020-05-26T16:32:06.000Z,1265319812751859712,0.4539704375106972,12395,4150,"Months into this crisis, the administration appears to have simply given up, and will let the virus take its toll of our neighbors and loved ones. It’s heartbreaking and cowardly.",114,1,,93566
2020-04-01T14:26:08.000Z,1245356779850080257,0.5393154769576815,21672,5649,"I really wish @realDonaldTrump would let black people from the hood conduct just one #coronavirus press conference. 

America needs this more than Dr. Fauci right now. https://t.co/pSr5nwQ063",114,1,coronavirus,23256
2020-06-11T12:52:02.000Z,1271062636315193346,0.8413779853592951,108701,40838,"According to its website Black Lives Matter, Inc is NOT a charity. It is a full-fledged corporation that does NOT have any locations. Can anyone tell me then where the hundreds of millions BLM has raised goes? Can anyone tell me in what state BLM was incorporated &amp; by who?",187,3,,23256
2020-07-15T21:41:14.000Z,1283517000254476290,0.6931344698969822,140631,41554,"You know we’re close to hell on earth when a man like George Floyd gets buried in a gold casket while statues of Frederick Douglas and Jesus Christ are being desecrated. 

Democrats have gone full Satan this year.",292,3,,23256
2020-04-17T17:20:09.000Z,1251198779258216455,0.4436879252913731,526,117,"Weird how you never see Trump attacking Vladimir Putin or Kim Jong Un like this though, isn't it? https://t.co/F08w0ejpg1",114,1,,10393
2020-04-01T23:13:23.000Z,1245489466837532675,0.4297952640730269,185615,29424,"Someone asked me today how would @BarackObama have handled this crisis?   Answer in one word - Better.   Ok, two words.  Much better.",114,1,,80052
2020-03-24T03:39:20.000Z,1242294905805910016,0.7524653258568326,558,284,"“Chloroquine has been touted by President Donald Trump as a possible treatment for Covid-19, but it's also an additive commonly used at aquariums to clean fish tanks...But the FDA has not approved it to treat the coronavirus.”  Listen to #fauci.   https://t.co/f8ED43mTgg",194,1,fauci,80052
2020-03-29T13:48:22.000Z,1244260111209705474,0.7169211996387869,434,313,"It's because Quid Pro Quo @JoeBiden didn't do anything, nor did the @BarackObama administration, to replenish the Strategic National Stockpile of respirators after the 2009 Swine Flu outbreak... https://t.co/XiI9zp6NKz",114,1,,87378
2020-07-10T08:16:21.000Z,1281502505046704129,0.4224733336372107,1120,251,"Really?!?

#coronavirus https://t.co/nrH5HzgJUz",115,1,coronavirus,82275
2020-03-23T10:18:40.000Z,1242033010385575949,0.9408552287414048,685,579,59 people die as Pastor gives them dettol to drink in church to prevent Coronavirus https://t.co/XcfYpVaAEv via @Kenya Today,117,1,,137112
2020-03-22T10:53:43.000Z,1241679445527756800,0.8999328384804656,1471,507,"59 people die as Pastor gives them dettol to drink in church to prevent Coronavirus
Pastor Stephen of mbale christ the king allegedly gave his members Dettol , a household bleach to drink as a preventive medicine to Coronavirus and also as a sign of faith during a church service. https://t.co/4mQQAYTpbO",117,1,,50967
2020-06-04T18:35:32.000Z,1268612366133911557,0.6323508053610338,77765,32768,OMG! WTH! Can you imagine ⁦@JoeBiden⁩ being @POTUS? He can’t answer a simple question or make a simple statement even with the help of the idiots at ⁦@TheView⁩!Did u catch some of their faces.They can’t believe it either #JoesNotSorry #WalkAway  https://t.co/rWZmViMSWe,119,3,JoesNotSorry#WalkAway,94466
2020-04-15T21:50:52.000Z,1250542130772283396,0.8609909514705444,1271,282,"That's because the confederacy was actually about slavery and white supremacy, not ""states rights."" https://t.co/H6oT2pRl4n",120,3,,116509
2020-06-28T22:43:49.000Z,1277372159422169088,0.6453759218399701,818,133,"The fetishization of the Confederacy/South astonishes me inasmuch as it stood for slavery, racism, segregation, discrimination &amp; disenfranchisement...AND THEY LOST! (The ""states rights"" argument for Civil War is BS.) Why not just hang a banner that says ""LOSER""? Time to move on. https://t.co/HGjGIJjHcD",120,3,,39440
2020-06-23T20:36:45.000Z,1275528239377760257,0.3442809288864577,197,88,".@wisgop treasurer @BrianWestrate says suspicious package found outside Hudson GOP office is ""in keeping with the behavior from the liberal left.""

Police determined it was an ammunition box with chalk in it. Hudson police chief told @byPatPoblete owner left it there by mistake https://t.co/vU2r4VFhLl",120,3,,113069
2020-05-10T19:12:35.000Z,1259561994547605505,0.3584173978503935,9810,1906,"To maximize happiness and well-being, we must embrace localism and decentralization. Individuals, families, and communities make far better decisions than technocrats and bureaucrats in a distant capital.",120,3,,124840
2020-06-16T22:40:03.000Z,1273022555012595717,0.4948508119430794,1472,601,"Sen. John Kennedy, a Louisiana Republican, says an amendment to remove the names of Confederate leaders from military property ""picks on the South unfairly"" https://t.co/ps0qrArezg https://t.co/GdejIarVJe",120,3,,4535
2020-02-05T12:25:31.000Z,1225032703742967808,0.7428705444375653,358,80,"President Trump ignored — or didn't see — House Speaker Nancy Pelosi's attempt to shake his hand before the State of the Union. 

Immediately after Trump finished his speech, the California Democrat stood up and ripped her copy of the speech in half https://t.co/miUbX0sJlR https://t.co/C4Yv2mMhkj",152,3,,4535
2020-04-16T10:32:05.000Z,1250733697608945664,0.4919825445468266,1276,207,Nearly every top Democrat says the same thing about former Vice President Joe Biden when they make their endorsement: He is a man defined by his decency and empathy https://t.co/CulXnm80sw https://t.co/AqCQ2wpRaq,228,3,,4535
2020-04-23T02:31:05.000Z,1253149363234312192,0.7254260057098109,227,100,"Fact check: President Trump makes false claims about governors not wanting tests, and repeats errors about House Speaker Nancy Pelosi and former first lady Michelle Obama https://t.co/9SPZngYmrp https://t.co/YXuCNPgek1",251,1,,4535
2020-04-23T16:41:07.000Z,1253363282334953473,0.4504018442093521,3330,2101,"The Wisconsin GOP treasurer asked rally attendees to “please leave Confederate flags and/or AR15s, AK47s, or any other long guns at home” when coming to the rally Friday in Madison to “try to control the optics.”

https://t.co/OX79VY6S6I https://t.co/MtuWXFGREy",120,3,,33711
2020-04-23T19:41:01.000Z,1253408554767310848,0.4569580921906715,5616,1349,"“please leave confederate flags home, we are not racists” is incredible https://t.co/0ayfdpzt4R",120,3,,5430
2020-04-23T19:41:02.000Z,1253408558625943552,0.5380913469774171,1314,144,"we don’t want THE LEFT to think that us god-fearing patriots from the great southern state of, uh, Wisconsin are racists because we have a bunch of confederate flags at home",120,3,,5430
2020-11-20T21:16:11.000Z,1329896345189093378,0.30301328087000035,1568,232,retroactively changing how states allocate their electors isn’t actually the constitutional process https://t.co/hyz6S0MhTO,298,1,,5430
2020-06-01T13:36:11.000Z,1267449868810944513,0.550234424125324,11449,4433,"🇺🇸 Superb ad. Make America AMERICA again, not the Confederacy and all it stood for! https://t.co/qalc2S1AeH",120,3,,133830
2020-04-02T00:12:48.000Z,1245504417673236480,0.4352414434547971,7743,2393,"Models are no better than the data we feed into them. GIGO. Garbage in, garbage out. So the terrible lag in testing is intolerable. Testing, testing, testing. The White House briefing on that topic today was deliberately elusive and misleading.",184,0,,133830
2020-05-14T13:37:30.000Z,1260927217493778432,0.17110679579945587,704,197,I'm just going to leave this here. https://t.co/TjfVRs7s0f,120,3,,65706
2020-06-24T12:32:50.000Z,1275768845630869504,0.7672396080324225,505,146,"Agree w/ @lymanstoneky that while we're correcting the record about the Confederacy, we should put to rest the myth that slave states supported states' rights. The Fugitive Slave laws were an egregious assertion of federal power, injecting slavery's evils into free jurisdictions",120,3,,11282
2020-06-24T12:08:42.000Z,1275762774224723969,0.6651857493720774,1408,232,Since we are relitigating the confederacy again let me say as someone who totally believed the “well it was really about economic interests and states rights” argument growing up what persuaded me it was about slavery was reading the actual secession documents.,120,3,,35858
2020-04-25T15:15:14.000Z,1254066443307683841,0.6855522405631779,1973,397,We are confused by the presence of Confederate flags in Northern states like Wisconsin and Michigan because we tend to reduce the Confederacy to the fight over slavery. But its failed attempt to enshrine white supremacy taps into a much broader and deeper American legacy.,120,3,,23727
2020-05-14T23:03:28.000Z,1261069649963188224,0.3480579021995092,11694,1321,I feel like I'm watching the country commit suicide.,122,1,,87385
2020-03-16T01:51:00.000Z,1239368539800129536,0.3701613093172469,3703,421,@AOC So incredibly frustrating that the MSM is going to protect him on all of these lies. They'll refuse to play the tapes or fact check even the slightest bit.,229,2,,87385
2020-07-19T14:17:19.000Z,1284854838077997059,0.2562069959805053,20624,3778,How anyone watches this interview and supports this man is beyond the limited powers of my fu**ing mind. https://t.co/z1Z1qyXLtP,122,1,,18378
2020-05-13T18:15:34.000Z,1260634807110963202,0.4226370976915424,8395,2035,"Brazil's President Bolsonaro played down the coronavirus threat &amp; in April fired Health Minister @lhmandetta. Tuesday was Brazil's deadliest day for Covid.

Mandetta's reaction? “History will tell who was right and who was wrong. I think that the numbers talk [for] themselves.” https://t.co/T0sX6yvnfN",122,1,,55858
2020-05-01T14:33:09.000Z,1256230179791388674,0.3610723206793343,4519,2609,"“It will magically disappear in April”: Government orders 100,000 new body bags as Trump minimizes death toll #corona  https://t.co/jl7Bbjn1cb",122,1,corona,17262
2020-07-24T17:10:19.000Z,1286710315942588418,0.3768838146630827,4777,1688,"Joe Biden has struggled to get 300 people to attend an event.

@realDonaldTrump drew 300,000 and $20 MILLION for one of his.

The enthusiasm behind President Trump cannot be matched! https://t.co/7E61V3GMfC",122,1,,36831
2020-02-04T17:00:47.000Z,1224739591388835841,0.4009219846470789,1882,605,"If Democrats were anxious before the #IACaucus, the record-breaking enthusiasm we saw for @realDonaldTrump should scare them even more!

Must-read from @LizRNC.
https://t.co/SEf5vklQL2",132,3,IACaucus,36831
2020-05-18T13:07:30.000Z,1262369221012369408,0.7546667968688319,662,169,Success in battle against COVID will be determined by lives saved and not total cases. 1.3Bn Indians yet COVID deaths/Mn is just 2 against 511 in Spain. Mortality rate is 3% against 16% in France. These rates are among the lowest in the world! We must set an example for the world https://t.co/lradnS9fda,122,1,,4092
2020-07-07T20:36:49.000Z,1280601689029062658,0.7895588733603588,894,354,"Trump repeats at the WH that US mortality rate from covid-19 is “the lowest anywhere in the world.” But “among the 20 countries most affected by the virus, at least 14 have lower death rates than the US,” per this fact check https://t.co/OS9yKXJbWX",122,1,,25545
2020-04-06T00:30:11.000Z,1246958346621595650,0.32693723407391106,362,95,"Fauci is asked about hydroxchloroquine, but Trump interjects: “We’ve answered the question 15 times.”",139,1,,25545
2020-04-13T19:17:00.000Z,1249778632203145221,0.49109839196584,7911,3882,"""...what they view as the GOP playbook for November: Drive down turnout, underfund the postal system in a bid to make it more difficult to administer a predominantly mail-based election, and delegitimize mail-in balloting""
https://t.co/7OyVQbc0sn",124,1,,119261
2020-03-31T12:37:29.000Z,1244967048842752010,0.3876310643366189,628,283,"You can complete the #2020Census online, by phone, or by mail.
https://t.co/IsVjbFDwEe https://t.co/8G47YFr6ph",124,1,2020Census,74060
2020-03-20T19:03:16.000Z,1241077866424668160,0.6225195518888353,9777,3197,The 2020 Census is your opportunity to shape the future of your community. Do your part. Complete the 2020 Census.,124,1,,74060
2020-03-24T13:19:29.000Z,1242440904075509768,0.4432124617132516,11195,2561,"Millions of Americans right now are wondering how they’re going to make their rent or mortgage payments in April. They have to be our priority. Not corporations, not CEOs, and not Wall Street.",124,1,,23120
2020-05-28T20:30:19.000Z,1266104538492219393,0.44492594845172495,8065,1903,The president suggests mail ballot fraud includes kids ripping ballots out of mailboxes and passing them to unauthorized voters.,124,1,,90137
2020-03-26T18:29:29.000Z,1243243691730440200,0.6988223930001244,142,199,"SCAM ALERT:  DO NOT respond to texts, social media posts, or emails that claim you have to fill out a Census form to receive a stimulus check. This is just another way fraudsters are attempting to steal your personal info.  Stay Alert.
https://t.co/1gt0LRu7Oa",124,1,,125792
2020-07-30T19:38:55.000Z,1288922039965716480,0.5054224866070243,575,164,"3)Now let's reread CDC's statement from mid-March: ""CDC expects that widespread transmission of COVID-19 in the United States will occur. In the coming months, most of the U.S. population will be exposed to this virus.""",125,1,,26684
